month,store,expense-category,val-in-rep-cur-,store_id
2025-06,3178.0,Power & Fuel,2000,
2025-06,3178.0,Printing & Stationery,1812,
2025-06,3178.0,Rent + CAM,58000,
2025-06,3179.0,Central,800,
2025-06,3179.0,Housekeeping,600,
2025-06,3179.0,Internet,6121,
2025-06,3179.0,Maintenance & Consummables,1340,
2025-06,3179.0,Office expense incl brokerage exp,2800,
2025-06,3179.0,Power & Fuel,3500,
2025-06,3179.0,Printing & Stationery,2090,
2025-06,3179.0,Rent + CAM,44000,
2025-06,3180.0,Finance,303,
2025-06,3180.0,Internet,0,
2025-06,3180.0,Inventory Shrinkage,7.32,
2025-06,3180.0,Maintenance & Consummables,-2800,
2025-06,3180.0,Marketing Expenses,24100,
2025-06,3180.0,Office expense incl brokerage exp,2800,
2025-06,3180.0,Packaging,1495,
2025-06,3180.0,Power & Fuel,2000,
2025-06,3180.0,Printing & Stationery,12149,
2025-06,3180.0,Rent + CAM,44333,
2025-06,3181.0,Central,13949.31,
2025-06,3181.0,Finance,3971,
2025-06,3181.0,Housekeeping,445.49,
2025-06,3181.0,Internet,1512,
2025-06,3181.0,Inventory Shrinkage,579.02,
2025-06,3181.0,Logistic Costs,9526,
2025-06,3181.0,Maintenance & Consummables,-16930,
2025-06,3181.0,Marketing Expenses,14281.75,
2025-06,3181.0,Office expense incl brokerage exp,15835,
2025-06,3181.0,Packaging,6179,
2025-06,3181.0,Power & Fuel,12584,
2025-06,3181.0,Printing & Stationery,4030,
2025-06,3181.0,Rent + CAM,80000,
2025-06,3182.0,Housekeeping,600,
2025-06,3182.0,Internet,-1920,
2025-06,3182.0,Power & Fuel,4000,
2025-06,3182.0,Printing & Stationery,-59,
2025-06,3182.0,Rent + CAM,50000,
2025-06,3182.0,Water,300,
2025-06,3183.0,Finance,300,
2025-06,3183.0,Internet,-2500,
2025-06,3183.0,Inventory Shrinkage,49.8,
2025-06,3183.0,Logistic Costs,5000,
2025-06,3183.0,Marketing Expenses,37931,
2025-06,3183.0,Packaging,2613,
2025-06,3183.0,Power & Fuel,11680,
2025-06,3183.0,Printing & Stationery,11650,
2025-06,3183.0,Rent + CAM,12800,
2025-06,3184.0,Central,23975.31,
2025-06,3184.0,Finance,2940,
2025-06,3184.0,Housekeeping,2400,
2025-06,3184.0,Internet,8400,
2025-06,3184.0,Inventory Shrinkage,1087.11,
2025-06,3184.0,Logistic Costs,6923,
2025-06,3184.0,Marketing Expenses,29405.89,
2025-06,3184.0,Office expense incl brokerage exp,27500,
2025-06,3184.0,Packaging,0,
2025-06,3184.0,Power & Fuel,7099,
2025-06,3184.0,Printing & Stationery,2200,
2025-06,3184.0,Rent + CAM,65645,
2025-06,3185.0,Internet,8400,
2025-06,3185.0,Printing & Stationery,1050,
2025-06,3186.0,Finance,0,
2025-06,3186.0,Housekeeping,1300,
2025-06,3186.0,Internet,-22562,
2025-06,3186.0,Inventory Shrinkage,32.5,
2025-06,3186.0,Marketing Expenses,17543,
2025-06,3186.0,Packaging,2613,
2025-06,3186.0,Power & Fuel,5000,
2025-06,3186.0,Printing & Stationery,11650,
2025-06,3187.0,Central,2855,
2025-06,3187.0,Finance,3,
2025-06,3187.0,Housekeeping,1300,
2025-06,3187.0,Internet,-23627,
2025-06,3187.0,Inventory Shrinkage,140.06,
2025-06,3187.0,Marketing Expenses,17820,
2025-06,3187.0,Packaging,3906,
2025-06,3187.0,Power & Fuel,5000,
2025-06,3187.0,Printing & Stationery,11650,
2025-06,3188.0,Central,19975,
2025-06,3188.0,Finance,830,
2025-06,3188.0,Housekeeping,1300,
2025-06,3188.0,Internet,3398,
2025-06,3188.0,Inventory Shrinkage,580.79,
2025-06,3188.0,Logistic Costs,7650,
2025-06,3188.0,Maintenance & Consummables,-700,
2025-06,3188.0,Marketing Expenses,17820,
2025-06,3188.0,Office expense incl brokerage exp,700,
2025-06,3188.0,Power & Fuel,6000,
2025-06,3188.0,Printing & Stationery,11650,
2025-06,3188.0,Rent + CAM,4400,
2025-06,3189.0,Internet,-2934,
2025-06,3189.0,Power & Fuel,2000,
2025-06,3189.0,Printing & Stationery,1050,
2025-06,3190.0,Internet,-7028,
2025-06,3190.0,Power & Fuel,2000,
2025-06,3190.0,Printing & Stationery,1050,
2025-06,3191.0,Finance,300,
2025-06,3192.0,Internet,8400,
2025-06,3192.0,Power & Fuel,2000,
2025-06,3192.0,Printing & Stationery,2100,
2025-06,3193.0,Internet,9673.92,
2025-06,3193.0,Inventory Shrinkage,14.94,
2025-06,3193.0,Logistic Costs,5000,
2025-06,3193.0,Marketing Expenses,22571,
2025-06,3193.0,Packaging,2613,
2025-06,3193.0,Power & Fuel,4000,
2025-06,3193.0,Printing & Stationery,11650,
2025-06,3194.0,Finance,184,
2025-06,3194.0,Housekeeping,1800,
2025-06,3194.0,Internet,8342.3,
2025-06,3194.0,Inventory Shrinkage,34.63,
2025-06,3194.0,Marketing Expenses,12063,
2025-06,3194.0,Office expense incl brokerage exp,21500,
2025-06,3194.0,Packaging,1495,
2025-06,3194.0,Power & Fuel,8500,
2025-06,3194.0,Printing & Stationery,23104.5,
2025-06,3195.0,Central,1259,
2025-06,3195.0,Finance,304,
2025-06,3195.0,Housekeeping,1300,
2025-06,3195.0,Internet,-11387,
2025-06,3195.0,Inventory Shrinkage,5.34,
2025-06,3195.0,Marketing Expenses,17617,
2025-06,3195.0,Packaging,2613,
2025-06,3195.0,Power & Fuel,12083,
2025-06,3195.0,Printing & Stationery,10610,
2025-06,3197.0,Central,2814,
2025-06,3198.0,Internet,7655.66,
2025-06,3198.0,Power & Fuel,3000,
2025-06,3198.0,Printing & Stationery,1090,
2025-06,3199.0,Internet,8400,
2025-06,3199.0,Power & Fuel,2000,
2025-06,3199.0,Printing & Stationery,1050,
2025-06,3200.0,Power & Fuel,2000,
2025-06,3200.0,Printing & Stationery,1050,
2025-06,3201.0,Printing & Stationery,1050,
2025-06,3202.0,Finance,300,
2025-06,3210.0,Internet,8398,
2025-06,3210.0,Printing & Stationery,300,
2025-06,3229.0,Printing & Stationery,1050,
2025-06,central,Above Margin Ledgers,1801844,
2025-06,central,Customer Support,13731,
2025-06,central,Legal Cost,2089920,
2025-06,central,Other Expense,1903095.72,
2025-06,central,Provision for Doubtful debt,603011.12,
2025-06,central,Replenishment costs,496.75,
2025-06,central,Tech Charges,1697,
2025-06,central,Travel Cost,2557858.46,
2025-07,3001.0,Central,7497,
2025-07,3001.0,Finance,554.4,
2025-07,3001.0,Maintenance & Consummables,-50000,
2025-07,3001.0,Packaging,-1585,
2025-07,3001.0,Power & Fuel,0,
2025-07,3001.0,Rent + CAM,0,
2025-07,3002.0,Central,4213.69,
2025-07,3002.0,Finance,11282.18,
2025-07,3002.0,Home Delivery Charges,-278,
2025-07,3002.0,Housekeeping,2721,
2025-07,3002.0,Internet,5415,
2025-07,3002.0,Logistic Costs,9642.85,
2025-07,3002.0,Maintenance & Consummables,-884,
2025-07,3002.0,Marketing Expenses,4421,
2025-07,3002.0,Packaging,-1803,
2025-07,3002.0,Power & Fuel,28023,
2025-07,3002.0,Printing & Stationery,14547.75,
2025-07,3002.0,Rent + CAM,327055,
2025-07,3003.0,Central,9675,
2025-07,3003.0,Finance,8146.76,
2025-07,3003.0,Home Delivery Charges,-667,
2025-07,3003.0,Housekeeping,4521,
2025-07,3003.0,Internet,3960,
2025-07,3003.0,Logistic Costs,9642.85,
2025-07,3003.0,Maintenance & Consummables,-4941.5,
2025-07,3003.0,Marketing Expenses,4421,
2025-07,3003.0,Office expense incl brokerage exp,2700,
2025-07,3003.0,Packaging,-1803,
2025-07,3003.0,Power & Fuel,10806.03,
2025-07,3003.0,Printing & Stationery,5607.75,
2025-07,3003.0,Rent + CAM,116360.45,
2025-07,3003.0,Staff Welfare,2280,
2025-07,3004.0,Central,4654.52,
2025-07,3004.0,Finance,6405.52,
2025-07,3004.0,Home Delivery Charges,-83,
2025-07,3004.0,Housekeeping,2721,
2025-07,3004.0,Internet,-287,
2025-07,3004.0,Logistic Costs,9642.85,
2025-07,3004.0,Maintenance & Consummables,-2681.5,
2025-07,3004.0,Marketing Expenses,4420.44,
2025-07,3004.0,Packaging,-1803,
2025-07,3004.0,Power & Fuel,21960.05,
2025-07,3004.0,Printing & Stationery,9538.75,
2025-07,3004.0,Rent + CAM,158775,
2025-07,3005.0,Central,12464,
2025-07,3005.0,Finance,7896.09,
2025-07,3005.0,Home Delivery Charges,-1545,
2025-07,3005.0,Housekeeping,12006,
2025-07,3005.0,Internet,2413,
2025-07,3005.0,Logistic Costs,9642.85,
2025-07,3005.0,Maintenance & Consummables,-6219.5,
2025-07,3005.0,Marketing Expenses,10629,
2025-07,3005.0,Office expense incl brokerage exp,4706,
2025-07,3005.0,Packaging,-1803,
2025-07,3005.0,Power & Fuel,15679.3,
2025-07,3005.0,Printing & Stationery,9238.1,
2025-07,3005.0,Rent + CAM,86822,
2025-07,3005.0,Staff Welfare,3600,
2025-07,3006.0,Above Margin Ledgers,0,
2025-07,3006.0,Central,6515.6,
2025-07,3006.0,Finance,5275.14,
2025-07,3006.0,Housekeeping,2200,
2025-07,3006.0,Internet,1717,
2025-07,3006.0,Inventory Shrinkage,2260.66,
2025-07,3006.0,Logistic Costs,7820.07,
2025-07,3006.0,Maintenance & Consummables,339.15,
2025-07,3006.0,Marketing Expenses,3636.44,
2025-07,3006.0,Office expense incl brokerage exp,1123,
2025-07,3006.0,Packaging,-1488.8,
2025-07,3006.0,Power & Fuel,13832,
2025-07,3006.0,Printing & Stationery,3231.58,
2025-07,3006.0,Rent + CAM,42831,
2025-07,3006.0,Staff Welfare,1620,
2025-07,3007.0,Central,-8383,
2025-07,3007.0,Finance,6343.52,
2025-07,3007.0,Housekeeping,600,
2025-07,3007.0,Internet,2815,
2025-07,3007.0,Inventory Shrinkage,1779.74,
2025-07,3007.0,Logistic Costs,7820.07,
2025-07,3007.0,Maintenance & Consummables,339.15,
2025-07,3007.0,Marketing Expenses,-2556.56,
2025-07,3007.0,Packaging,-1303.8,
2025-07,3007.0,Power & Fuel,14127,
2025-07,3007.0,Printing & Stationery,3719.26,
2025-07,3007.0,Rent + CAM,42481,
2025-07,3007.0,Water,700,
2025-07,3008.0,Central,19758.6,
2025-07,3008.0,Finance,6177.82,
2025-07,3008.0,Housekeeping,600,
2025-07,3008.0,Internet,2815,
2025-07,3008.0,Inventory Shrinkage,2144.44,
2025-07,3008.0,Logistic Costs,7820.07,
2025-07,3008.0,Maintenance & Consummables,250,
2025-07,3008.0,Marketing Expenses,3636.44,
2025-07,3008.0,Office expense incl brokerage exp,7700,
2025-07,3008.0,Packaging,-1813.8,
2025-07,3008.0,Power & Fuel,14425,
2025-07,3008.0,Printing & Stationery,3813.04,
2025-07,3008.0,Rent + CAM,55200,
2025-07,3009.0,Central,25989.6,
2025-07,3009.0,Finance,6054.17,
2025-07,3009.0,Housekeeping,1850,
2025-07,3009.0,Internet,2815,
2025-07,3009.0,Logistic Costs,8423.07,
2025-07,3009.0,Maintenance & Consummables,339.15,
2025-07,3009.0,Marketing Expenses,3636.44,
2025-07,3009.0,Office expense incl brokerage exp,3344,
2025-07,3009.0,Packaging,-2183.8,
2025-07,3009.0,Power & Fuel,23685,
2025-07,3009.0,Printing & Stationery,2953.8,
2025-07,3009.0,Rent + CAM,63250,
2025-07,3009.0,Staff Welfare,1940,
2025-07,3010.0,Above Margin Ledgers,0,
2025-07,3010.0,Central,10200,
2025-07,3010.0,Finance,5795.04,
2025-07,3010.0,Housekeeping,3557,
2025-07,3010.0,Internet,852,
2025-07,3010.0,Logistic Costs,4691,
2025-07,3010.0,Maintenance & Consummables,3852.5,
2025-07,3010.0,Marketing Expenses,5510.44,
2025-07,3010.0,Packaging,4615,
2025-07,3010.0,Power & Fuel,27680,
2025-07,3010.0,Printing & Stationery,3304,
2025-07,3010.0,Rent + CAM,80500,
2025-07,3010.0,Staff Welfare,1849,
2025-07,3010.0,Water,1110,
2025-07,3012.0,Finance,583.2,
2025-07,3012.0,Internet,22206,
2025-07,3012.0,Maintenance & Consummables,0,
2025-07,3012.0,Packaging,-154,
2025-07,3013.0,Central,630.6,
2025-07,3013.0,Finance,-300,
2025-07,3013.0,Maintenance & Consummables,0,
2025-07,3013.0,Packaging,1516.2,
2025-07,3014.0,Above Margin Ledgers,0,
2025-07,3014.0,Central,9312,
2025-07,3014.0,Finance,6233.87,
2025-07,3014.0,Home Delivery Charges,0,
2025-07,3014.0,Housekeeping,6467.7,
2025-07,3014.0,Logistic Costs,7374,
2025-07,3014.0,Maintenance & Consummables,2312.5,
2025-07,3014.0,Marketing Expenses,6718.44,
2025-07,3014.0,Office expense incl brokerage exp,600,
2025-07,3014.0,Packaging,1915,
2025-07,3014.0,Power & Fuel,11775.11,
2025-07,3014.0,Printing & Stationery,9321.5,
2025-07,3014.0,Rent + CAM,65000,
2025-07,3014.0,Staff Welfare,1050,
2025-07,3014.0,Water,282.65,
2025-07,3015.0,Central,9898.6,
2025-07,3015.0,Finance,8592.19,
2025-07,3015.0,Housekeeping,2820,
2025-07,3015.0,Internet,1098,
2025-07,3015.0,Logistic Costs,8423.07,
2025-07,3015.0,Maintenance & Consummables,339.15,
2025-07,3015.0,Marketing Expenses,3636.44,
2025-07,3015.0,Office expense incl brokerage exp,6825,
2025-07,3015.0,Packaging,-1978.8,
2025-07,3015.0,Power & Fuel,14812.16,
2025-07,3015.0,Printing & Stationery,4838.92,
2025-07,3015.0,Rent + CAM,33570,
2025-07,3015.0,Staff Welfare,3420,
2025-07,3015.0,Water,500,
2025-07,3016.0,Central,4548,
2025-07,3016.0,Finance,7870.29,
2025-07,3016.0,Housekeeping,5077.7,
2025-07,3016.0,Internet,1717,
2025-07,3016.0,Inventory Shrinkage,3188.87,
2025-07,3016.0,Logistic Costs,7374,
2025-07,3016.0,Maintenance & Consummables,-31287.5,
2025-07,3016.0,Marketing Expenses,4008.44,
2025-07,3016.0,Packaging,1915,
2025-07,3016.0,Power & Fuel,21282.64,
2025-07,3016.0,Printing & Stationery,5091,
2025-07,3016.0,Rent + CAM,117017.94,
2025-07,3016.0,Staff Welfare,900,
2025-07,3016.0,Water,281.62,
2025-07,3017.0,Central,17725,
2025-07,3017.0,Finance,9886.64,
2025-07,3017.0,Home Delivery Charges,-833,
2025-07,3017.0,Housekeeping,4721,
2025-07,3017.0,Internet,6468,
2025-07,3017.0,Logistic Costs,9642.85,
2025-07,3017.0,Maintenance & Consummables,-8101.5,
2025-07,3017.0,Marketing Expenses,4420.44,
2025-07,3017.0,Office expense incl brokerage exp,2096,
2025-07,3017.0,Packaging,2662,
2025-07,3017.0,Power & Fuel,12144,
2025-07,3017.0,Printing & Stationery,8949.55,
2025-07,3017.0,Rent + CAM,232528,
2025-07,3017.0,Staff Welfare,3495,
2025-07,3018.0,Central,6630,
2025-07,3018.0,Finance,6453.36,
2025-07,3018.0,Home Delivery Charges,0,
2025-07,3018.0,Housekeeping,4627.7,
2025-07,3018.0,Internet,1724,
2025-07,3018.0,Inventory Shrinkage,2351.68,
2025-07,3018.0,Logistic Costs,6043.08,
2025-07,3018.0,Maintenance & Consummables,312.5,
2025-07,3018.0,Marketing Expenses,5432.44,
2025-07,3018.0,Packaging,1915,
2025-07,3018.0,Power & Fuel,2162.23,
2025-07,3018.0,Printing & Stationery,5778,
2025-07,3018.0,Rent + CAM,82153.46,
2025-07,3018.0,Staff Welfare,3248,
2025-07,3019.0,Central,21338,
2025-07,3019.0,Finance,5362.33,
2025-07,3019.0,Housekeeping,6907.7,
2025-07,3019.0,Internet,1727,
2025-07,3019.0,Logistic Costs,6923.08,
2025-07,3019.0,Maintenance & Consummables,-7751.5,
2025-07,3019.0,Marketing Expenses,16647.44,
2025-07,3019.0,Office expense incl brokerage exp,1390,
2025-07,3019.0,Packaging,3505,
2025-07,3019.0,Power & Fuel,18653,
2025-07,3019.0,Printing & Stationery,4681,
2025-07,3019.0,Rent + CAM,90000,
2025-07,3019.0,Staff Welfare,1920,
2025-07,3020.0,Central,17592,
2025-07,3020.0,Finance,4773.2,
2025-07,3020.0,Housekeeping,600,
2025-07,3020.0,Internet,3015,
2025-07,3020.0,Inventory Shrinkage,2164.72,
2025-07,3020.0,Logistic Costs,7771.07,
2025-07,3020.0,Maintenance & Consummables,339.15,
2025-07,3020.0,Marketing Expenses,3636.44,
2025-07,3020.0,Packaging,-1583.8,
2025-07,3020.0,Power & Fuel,18326,
2025-07,3020.0,Printing & Stationery,2534.34,
2025-07,3020.0,Rent + CAM,40000,
2025-07,3021.0,Above Margin Ledgers,0,
2025-07,3022.0,Central,16269,
2025-07,3022.0,Finance,9128.66,
2025-07,3022.0,Housekeeping,3357,
2025-07,3022.0,Internet,1098,
2025-07,3022.0,Logistic Costs,11613,
2025-07,3022.0,Maintenance & Consummables,312.5,
2025-07,3022.0,Marketing Expenses,11625.44,
2025-07,3022.0,Office expense incl brokerage exp,340,
2025-07,3022.0,Packaging,4615,
2025-07,3022.0,Power & Fuel,45580,
2025-07,3022.0,Printing & Stationery,2100,
2025-07,3022.0,Rent + CAM,100000,
2025-07,3022.0,Staff Welfare,1800,
2025-07,3022.0,Water,1728,
2025-07,3023.0,Maintenance & Consummables,-5600,
2025-07,3023.0,Packaging,0,
2025-07,3025.0,Central,4125,
2025-07,3025.0,Finance,5281.16,
2025-07,3025.0,Housekeeping,3490,
2025-07,3025.0,Internet,4500,
2025-07,3025.0,Logistic Costs,11591,
2025-07,3025.0,Maintenance & Consummables,337.5,
2025-07,3025.0,Marketing Expenses,3912.44,
2025-07,3025.0,Office expense incl brokerage exp,3057,
2025-07,3025.0,Packaging,-4439,
2025-07,3025.0,Power & Fuel,10100,
2025-07,3025.0,Printing & Stationery,6037.44,
2025-07,3025.0,Rent + CAM,70000,
2025-07,3025.0,Staff Welfare,1180,
2025-07,3026.0,Central,10921,
2025-07,3026.0,Finance,6129.84,
2025-07,3026.0,Home Delivery Charges,-972,
2025-07,3026.0,Housekeeping,5211,
2025-07,3026.0,Internet,2513,
2025-07,3026.0,Logistic Costs,9642.85,
2025-07,3026.0,Maintenance & Consummables,-3531.5,
2025-07,3026.0,Marketing Expenses,4419.44,
2025-07,3026.0,Office expense incl brokerage exp,3097,
2025-07,3026.0,Packaging,-1803,
2025-07,3026.0,Power & Fuel,21156,
2025-07,3026.0,Printing & Stationery,9288.55,
2025-07,3026.0,Rent + CAM,98137,
2025-07,3026.0,Staff Welfare,3370,
2025-07,3027.0,Central,7500,
2025-07,3027.0,Packaging,0,
2025-07,3030.0,Central,5591,
2025-07,3030.0,Finance,5340.44,
2025-07,3030.0,Housekeeping,3600,
2025-07,3030.0,Internet,1200,
2025-07,3030.0,Logistic Costs,11591,
2025-07,3030.0,Maintenance & Consummables,337.5,
2025-07,3030.0,Marketing Expenses,3382.44,
2025-07,3030.0,Office expense incl brokerage exp,635,
2025-07,3030.0,Packaging,-1363,
2025-07,3030.0,Power & Fuel,20900,
2025-07,3030.0,Printing & Stationery,3642,
2025-07,3030.0,Rent + CAM,27000,
2025-07,3030.0,Staff Welfare,600,
2025-07,3030.0,Water,1000,
2025-07,3032.0,Central,14754,
2025-07,3032.0,Finance,6439.31,
2025-07,3032.0,Housekeeping,6891,
2025-07,3032.0,Internet,1098,
2025-07,3032.0,Inventory Shrinkage,1556.24,
2025-07,3032.0,Logistic Costs,21000,
2025-07,3032.0,Maintenance & Consummables,-453.5,
2025-07,3032.0,Marketing Expenses,4317.44,
2025-07,3032.0,Office expense incl brokerage exp,1237,
2025-07,3032.0,Packaging,2720,
2025-07,3032.0,Power & Fuel,16331,
2025-07,3032.0,Printing & Stationery,2899.25,
2025-07,3032.0,Rent + CAM,45000,
2025-07,3032.0,Staff Welfare,200,
2025-07,3033.0,Central,9123,
2025-07,3033.0,Finance,3420.24,
2025-07,3033.0,Housekeeping,4767.7,
2025-07,3033.0,Internet,2825,
2025-07,3033.0,Logistic Costs,6923.08,
2025-07,3033.0,Maintenance & Consummables,312.5,
2025-07,3033.0,Marketing Expenses,4011.44,
2025-07,3033.0,Packaging,3715,
2025-07,3033.0,Power & Fuel,10868.68,
2025-07,3033.0,Printing & Stationery,4287.25,
2025-07,3033.0,Rent + CAM,58272.72,
2025-07,3033.0,Staff Welfare,1749,
2025-07,3034.0,Central,164,
2025-07,3034.0,Finance,8162.1,
2025-07,3034.0,Housekeeping,2600,
2025-07,3034.0,Internet,3750,
2025-07,3034.0,Logistic Costs,7771.07,
2025-07,3034.0,Maintenance & Consummables,339.15,
2025-07,3034.0,Marketing Expenses,10349.44,
2025-07,3034.0,Office expense incl brokerage exp,5856,
2025-07,3034.0,Packaging,-2408.8,
2025-07,3034.0,Power & Fuel,33293,
2025-07,3034.0,Printing & Stationery,6201.04,
2025-07,3034.0,Rent + CAM,75000,
2025-07,3034.0,Staff Welfare,4178,
2025-07,3034.0,Water,600,
2025-07,3035.0,Central,7735,
2025-07,3035.0,Finance,10573.69,
2025-07,3035.0,Home Delivery Charges,-53,
2025-07,3035.0,Housekeeping,8496,
2025-07,3035.0,Internet,3434,
2025-07,3035.0,Inventory Shrinkage,6645.35,
2025-07,3035.0,Logistic Costs,9642.85,
2025-07,3035.0,Maintenance & Consummables,18372.5,
2025-07,3035.0,Marketing Expenses,4420.44,
2025-07,3035.0,Office expense incl brokerage exp,12820,
2025-07,3035.0,Packaging,2662,
2025-07,3035.0,Power & Fuel,7601,
2025-07,3035.0,Printing & Stationery,9199,
2025-07,3035.0,Rent + CAM,154808,
2025-07,3035.0,Staff Welfare,5050,
2025-07,3035.0,Water,700,
2025-07,3037.0,Central,6010,
2025-07,3037.0,Finance,6220.2,
2025-07,3037.0,Home Delivery Charges,-333,
2025-07,3037.0,Housekeeping,8511,
2025-07,3037.0,Internet,2513,
2025-07,3037.0,Logistic Costs,9642.85,
2025-07,3037.0,Maintenance & Consummables,-1351.5,
2025-07,3037.0,Marketing Expenses,4420.44,
2025-07,3037.0,Office expense incl brokerage exp,2850,
2025-07,3037.0,Packaging,-1803,
2025-07,3037.0,Power & Fuel,15000,
2025-07,3037.0,Printing & Stationery,9846.5,
2025-07,3037.0,Rent + CAM,100000,
2025-07,3037.0,Staff Welfare,2040,
2025-07,3038.0,Central,5747,
2025-07,3038.0,Finance,9956.33,
2025-07,3038.0,Home Delivery Charges,-1278,
2025-07,3038.0,Housekeeping,6821,
2025-07,3038.0,Internet,2513,
2025-07,3038.0,Inventory Shrinkage,8270.93,
2025-07,3038.0,Logistic Costs,9642.85,
2025-07,3038.0,Maintenance & Consummables,-6274,
2025-07,3038.0,Marketing Expenses,4420.44,
2025-07,3038.0,Office expense incl brokerage exp,9122,
2025-07,3038.0,Packaging,2662,
2025-07,3038.0,Power & Fuel,18009,
2025-07,3038.0,Printing & Stationery,12658.75,
2025-07,3038.0,Rent + CAM,250000,
2025-07,3038.0,Staff Welfare,3850,
2025-07,3040.0,Central,9715,
2025-07,3040.0,Finance,8406.85,
2025-07,3040.0,Home Delivery Charges,-833,
2025-07,3040.0,Housekeeping,7436,
2025-07,3040.0,Internet,1113,
2025-07,3040.0,Inventory Shrinkage,2398.96,
2025-07,3040.0,Logistic Costs,9642.85,
2025-07,3040.0,Maintenance & Consummables,-3531.5,
2025-07,3040.0,Marketing Expenses,4420.44,
2025-07,3040.0,Office expense incl brokerage exp,5549,
2025-07,3040.0,Packaging,-1803,
2025-07,3040.0,Power & Fuel,8000,
2025-07,3040.0,Printing & Stationery,10989.1,
2025-07,3040.0,Rent + CAM,96100,
2025-07,3040.0,Staff Welfare,2592,
2025-07,3041.0,Central,5934,
2025-07,3041.0,Finance,4071.75,
2025-07,3041.0,Housekeeping,2400,
2025-07,3041.0,Internet,1098,
2025-07,3041.0,Logistic Costs,11496,
2025-07,3041.0,Maintenance & Consummables,-9187.5,
2025-07,3041.0,Marketing Expenses,5510.44,
2025-07,3041.0,Packaging,4615,
2025-07,3041.0,Power & Fuel,17690,
2025-07,3041.0,Printing & Stationery,2739,
2025-07,3041.0,Rent + CAM,90000,
2025-07,3041.0,Staff Welfare,930,
2025-07,3042.0,Finance,488.8,
2025-07,3042.0,Logistic Costs,-8333,
2025-07,3042.0,Maintenance & Consummables,-13440,
2025-07,3043.0,Central,8224,
2025-07,3043.0,Finance,16768.28,
2025-07,3043.0,Housekeeping,2121,
2025-07,3043.0,Internet,2615,
2025-07,3043.0,Logistic Costs,9642.85,
2025-07,3043.0,Maintenance & Consummables,4318.5,
2025-07,3043.0,Marketing Expenses,4420.44,
2025-07,3043.0,Office expense incl brokerage exp,3000,
2025-07,3043.0,Packaging,-1803,
2025-07,3043.0,Power & Fuel,50598,
2025-07,3043.0,Printing & Stationery,5071,
2025-07,3043.0,Rent + CAM,580962,
2025-07,3044.0,Central,11504,
2025-07,3044.0,Finance,7231.12,
